time,temp,year,month,day
8.85,39,2021,12,17
9.35,39,2021,12,17
9.85,39,2021,12,17
10.3,39,2021,12,17
10.5,39,2021,12,17
10.85,40,2021,12,17
11.85,41,2021,12,17
12.266666666666667,40,2021,12,17
12.85,41,2021,12,17
13.85,42,2021,12,17
14.283333333333333,42,2021,12,17
14.85,42,2021,12,17
15.85,43,2021,12,17
16.066666666666666,43,2021,12,17
16.85,43,2021,12,17
17.133333333333333,43,2021,12,17
17.85,43,2021,12,17
18.166666666666668,44,2021,12,17
18.85,43,2021,12,17
19.85,44,2021,12,17
20.266666666666666,44,2021,12,17
20.85,45,2021,12,17
21.366666666666667,45,2021,12,17
21.85,45,2021,12,17
22.316666666666666,46,2021,12,17
22.516666666666666,46,2021,12,17
22.85,46,2021,12,17
23.5,46,2021,12,17
23.85,46,2021,12,17
0.0333333333333333,45,2021,12,18
0.3,44,2021,12,18
0.85,43,2021,12,18
1.3666666666666667,43,2021,12,18
1.9666666666666668,43,2021,12,18
2.85,44,2021,12,18
3.3833333333333333,43,2021,12,18
3.55,43,2021,12,18
3.85,43,2021,12,18
4.133333333333334,43,2021,12,18
4.6,43,2021,12,18
4.85,43,2021,12,18
5.85,42,2021,12,18
6.85,41,2021,12,18
7.85,40,2021,12,18
8.85,39,2021,12,18
9.85,38,2021,12,18
10.85,39,2021,12,18
11.85,37,2021,12,18
12.85,38,2021,12,18
13.85,39,2021,12,18
14.85,37,2021,12,18
15.85,36,2021,12,18
16.85,36,2021,12,18
17.85,34,2021,12,18
18.85,33,2021,12,18
19.85,32,2021,12,18
20.85,31,2021,12,18
21.85,30,2021,12,18
22.85,29,2021,12,18
23.85,29,2021,12,18
0.85,28,2021,12,19
1.85,28,2021,12,19
2.85,27,2021,12,19
3.85,26,2021,12,19
4.85,26,2021,12,19
5.85,25,2021,12,19
6.85,25,2021,12,19
7.85,25,2021,12,19
8.85,26,2021,12,19
9.85,29,2021,12,19
10.85,30,2021,12,19
11.85,33,2021,12,19
12.85,36,2021,12,19
13.85,36,2021,12,19
14.85,36,2021,12,19
15.85,36,2021,12,19
16.85,35,2021,12,19
17.85,35,2021,12,19
18.85,36,2021,12,19
19.85,35,2021,12,19
20.85,35,2021,12,19
21.85,35,2021,12,19
22.85,35,2021,12,19
23.85,34,2021,12,19
0.85,34,2021,12,20
1.85,33,2021,12,20
2.85,33,2021,12,20
3.85,32,2021,12,20
4.85,33,2021,12,20
5.85,32,2021,12,20
6.85,32,2021,12,20
7.85,33,2021,12,20
8.85,34,2021,12,20
9.85,36,2021,12,20
10.85,38,2021,12,20
11.85,40,2021,12,20
12.85,42,2021,12,20
13.85,42,2021,12,20
14.85,42,2021,12,20
15.85,41,2021,12,20
16.85,40,2021,12,20
17.85,40,2021,12,20
18.85,40,2021,12,20
19.85,41,2021,12,20
20.85,41,2021,12,20
21.85,40,2021,12,20
22.85,41,2021,12,20
23.85,41,2021,12,20
0.85,41,2021,12,21
1.5,42,2021,12,21
1.85,42,2021,12,21
3.216666666666667,39,2021,12,21
3.85,40,2021,12,21
4.416666666666667,38,2021,12,21
4.85,38,2021,12,21
5.366666666666666,38,2021,12,21
5.85,39,2021,12,21
6.4,40,2021,12,21
6.85,40,2021,12,21
7.25,41,2021,12,21
7.85,40,2021,12,21
8.85,40,2021,12,21
9.85,41,2021,12,21
10.85,43,2021,12,21
11.85,45,2021,12,21
12.85,46,2021,12,21
13.85,47,2021,12,21
15.85,44,2021,12,21
16.85,40,2021,12,21
17.85,39,2021,12,21
18.85,36,2021,12,21
19.85,35,2021,12,21
20.85,34,2021,12,21
21.85,34,2021,12,21
22.85,34,2021,12,21
23.85,34,2021,12,21
0.85,34,2021,12,22
1.85,33,2021,12,22
2.85,33,2021,12,22
3.85,32,2021,12,22
4.85,31,2021,12,22
5.85,31,2021,12,22
6.85,31,2021,12,22
7.85,31,2021,12,22
8.85,32,2021,12,22
9.85,32,2021,12,22
10.85,32,2021,12,22
11.85,34,2021,12,22
12.85,35,2021,12,22
13.85,35,2021,12,22
14.85,35,2021,12,22
15.85,35,2021,12,22
16.85,35,2021,12,22
17.85,34,2021,12,22
18.85,33,2021,12,22
19.85,33,2021,12,22
20.85,33,2021,12,22
21.85,34,2021,12,22
22.85,34,2021,12,22
23.85,34,2021,12,22
0.85,34,2021,12,23
1.85,35,2021,12,23
3.1166666666666667,30,2021,12,23
3.5666666666666664,30,2021,12,23
3.85,30,2021,12,23
4.85,31,2021,12,23
5.85,32,2021,12,23
6.85,32,2021,12,23
7.85,32,2021,12,23
8.85,33,2021,12,23
10.216666666666669,36,2021,12,23
10.85,37,2021,12,23
11.4,36,2021,12,23
11.85,36,2021,12,23
12.366666666666667,37,2021,12,23
12.85,38,2021,12,23
13.85,40,2021,12,23
14.85,40,2021,12,23
15.85,39,2021,12,23
16.85,37,2021,12,23
17.85,37,2021,12,23
18.85,36,2021,12,23
19.85,36,2021,12,23
20.85,36,2021,12,23
21.85,36,2021,12,23
22.85,36,2021,12,23
23.85,35,2021,12,23
0.1,36,2021,12,24
0.85,37,2021,12,24
1.85,37,2021,12,24
2.5666666666666664,37,2021,12,24
2.85,37,2021,12,24
3.85,37,2021,12,24
4.85,38,2021,12,24
5.983333333333333,39,2021,12,24
6.166666666666667,39,2021,12,24
6.85,39,2021,12,24
8.066666666666666,40,2021,12,24
8.85,40,2021,12,24
9.333333333333334,40,2021,12,24
9.85,41,2021,12,24
10.85,41,2021,12,24
11.483333333333333,42,2021,12,24
11.85,42,2021,12,24
12.116666666666667,43,2021,12,24
12.483333333333333,44,2021,12,24
12.85,44,2021,12,24
13.85,45,2021,12,24
14.85,46,2021,12,24
15.85,47,2021,12,24
16.85,48,2021,12,24
17.85,48,2021,12,24
18.85,47,2021,12,24
19.85,49,2021,12,24
20.85,49,2021,12,24
21.85,50,2021,12,24
22.85,50,2021,12,24
23.85,51,2021,12,24
0.85,51,2021,12,25
1.85,50,2021,12,25
2.4,50,2021,12,25
2.9833333333333334,49,2021,12,25
3.85,47,2021,12,25
4.85,46,2021,12,25
5.85,45,2021,12,25
6.85,44,2021,12,25
7.85,44,2021,12,25
8.85,44,2021,12,25
9.85,45,2021,12,25
10.85,45,2021,12,25
11.85,47,2021,12,25
12.85,47,2021,12,25
13.85,47,2021,12,25
14.85,47,2021,12,25
15.85,45,2021,12,25
16.85,44,2021,12,25
17.85,44,2021,12,25
18.85,43,2021,12,25
19.85,42,2021,12,25
20.85,42,2021,12,25
21.85,42,2021,12,25
22.85,41,2021,12,25
23.85,40,2021,12,25
0.85,39,2021,12,26
1.85,38,2021,12,26
2.85,37,2021,12,26
3.85,37,2021,12,26
4.85,35,2021,12,26
5.85,35,2021,12,26
6.85,35,2021,12,26
7.85,34,2021,12,26
8.85,35,2021,12,26
9.85,34,2021,12,26
10.85,35,2021,12,26
11.85,35,2021,12,26
12.85,37,2021,12,26
13.85,38,2021,12,26
14.85,38,2021,12,26
15.85,37,2021,12,26
16.85,37,2021,12,26
17.85,37,2021,12,26
18.85,37,2021,12,26
19.85,36,2021,12,26
20.85,36,2021,12,26
21.55,35,2021,12,26
21.85,35,2021,12,26
22.85,36,2021,12,26
23.85,36,2021,12,26
0.85,37,2021,12,27
1.85,38,2021,12,27
2.85,38,2021,12,27
3.55,38,2021,12,27
3.85,38,2021,12,27
4.266666666666667,37,2021,12,27
4.983333333333333,37,2021,12,27
5.466666666666667,37,2021,12,27
5.85,37,2021,12,27
6.133333333333334,37,2021,12,27
6.316666666666666,38,2021,12,27
6.966666666666667,38,2021,12,27
7.183333333333334,38,2021,12,27
7.533333333333333,38,2021,12,27
7.85,39,2021,12,27
8.85,40,2021,12,27
9.85,42,2021,12,27
10.85,43,2021,12,27
11.85,43,2021,12,27
12.85,45,2021,12,27
13.85,46,2021,12,27
14.85,46,2021,12,27
15.85,46,2021,12,27
16.85,46,2021,12,27
17.85,46,2021,12,27
18.85,46,2021,12,27
19.85,46,2021,12,27
20.85,45,2021,12,27
21.85,46,2021,12,27
22.85,45,2021,12,27
23.85,41,2021,12,27
0.85,41,2021,12,28
1.85,41,2021,12,28
2.85,41,2021,12,28
3.216666666666667,41,2021,12,28
3.85,41,2021,12,28
4.266666666666667,41,2021,12,28
4.85,41,2021,12,28
5.85,41,2021,12,28
6.333333333333333,41,2021,12,28
6.85,41,2021,12,28
7.233333333333333,41,2021,12,28
7.85,41,2021,12,28
9.066666666666666,42,2021,12,28
9.85,41,2021,12,28
10.85,42,2021,12,28
11.85,43,2021,12,28
12.85,42,2021,12,28
13.85,43,2021,12,28
14.85,44,2021,12,28
15.85,44,2021,12,28
16.85,43,2021,12,28
17.85,43,2021,12,28
18.85,43,2021,12,28
19.85,43,2021,12,28
20.85,43,2021,12,28
21.85,43,2021,12,28
23.03333333333333,43,2021,12,28
23.65,43,2021,12,28
23.85,43,2021,12,28
0.0166666666666666,43,2021,12,29
0.6,44,2021,12,29
0.85,44,2021,12,29
2.15,44,2021,12,29
2.45,43,2021,12,29
2.85,43,2021,12,29
3.85,43,2021,12,29
5.25,43,2021,12,29
5.85,43,2021,12,29
7.116666666666666,43,2021,12,29
7.516666666666667,44,2021,12,29
7.85,43,2021,12,29
8.333333333333334,44,2021,12,29
8.566666666666666,43,2021,12,29
9.05,44,2021,12,29
10.183333333333334,46,2021,12,29
10.85,46,2021,12,29
11.183333333333334,47,2021,12,29
11.35,47,2021,12,29
11.85,48,2021,12,29
12.85,48,2021,12,29
13.85,48,2021,12,29
14.85,49,2021,12,29
15.85,48,2021,12,29
16.85,47,2021,12,29
17.85,48,2021,12,29
18.616666666666667,48,2021,12,29
18.85,48,2021,12,29
19.85,48,2021,12,29
20.383333333333333,49,2021,12,29
20.85,48,2021,12,29
21.85,48,2021,12,29
22.85,49,2021,12,29
23.516666666666666,49,2021,12,29
23.85,49,2021,12,29
0.85,48,2021,12,30
1.45,49,2021,12,30
1.85,49,2021,12,30
2.2333333333333334,49,2021,12,30
2.85,49,2021,12,30
3.85,48,2021,12,30
4.85,49,2021,12,30
5.633333333333333,49,2021,12,30
5.85,49,2021,12,30
6.85,50,2021,12,30
7.85,50,2021,12,30
8.85,51,2021,12,30
9.85,52,2021,12,30
10.466666666666669,53,2021,12,30
10.85,53,2021,12,30
11.583333333333334,53,2021,12,30
11.85,53,2021,12,30
12.85,52,2021,12,30
13.216666666666667,52,2021,12,30
13.85,52,2021,12,30
14.85,52,2021,12,30
15.85,51,2021,12,30
16.85,51,2021,12,30
17.85,51,2021,12,30
18.133333333333333,51,2021,12,30
18.85,51,2021,12,30
19.85,51,2021,12,30
20.85,51,2021,12,30
21.85,52,2021,12,30
22.85,51,2021,12,30
23.85,51,2021,12,30
0.85,51,2022,1,0
1.85,51,2022,1,0
2.6333333333333333,52,2022,1,0
2.85,51,2022,1,0
3.4833333333333334,51,2022,1,0
3.85,50,2022,1,0
4.85,50,2022,1,0
5.333333333333333,50,2022,1,0
5.85,51,2022,1,0
6.85,51,2022,1,0
8.066666666666666,51,2022,1,0
8.616666666666667,51,2022,1,0
8.85,52,2022,1,0
9.333333333333334,52,2022,1,0
9.85,53,2022,1,0
10.566666666666666,53,2022,1,0
10.966666666666669,54,2022,1,0
11.6,54,2022,1,0
11.85,54,2022,1,0
12.85,54,2022,1,0
13.85,54,2022,1,0
14.4,55,2022,1,0
14.85,55,2022,1,0
15.85,56,2022,1,0
16.85,56,2022,1,0
18.016666666666666,55,2022,1,0
18.333333333333332,55,2022,1,0
18.85,54,2022,1,0
19.85,53,2022,1,0
20.15,53,2022,1,0
20.85,53,2022,1,0
21.3,53,2022,1,0
21.85,53,2022,1,0
22.28333333333333,53,2022,1,0
22.483333333333334,53,2022,1,0
22.85,53,2022,1,0
23.366666666666667,53,2022,1,0
23.85,52,2022,1,0
0.85,52,2022,1,1
1.85,52,2022,1,1
2.066666666666667,52,2022,1,1
2.45,52,2022,1,1
3.033333333333333,52,2022,1,1
3.85,52,2022,1,1
4.4,52,2022,1,1
5.0,52,2022,1,1
5.85,52,2022,1,1
6.083333333333333,52,2022,1,1
6.85,52,2022,1,1
7.533333333333333,52,2022,1,1
7.85,52,2022,1,1
8.85,53,2022,1,1
9.283333333333331,54,2022,1,1
9.85,54,2022,1,1
10.85,54,2022,1,1
11.333333333333334,55,2022,1,1
11.85,55,2022,1,1
12.633333333333333,57,2022,1,1
12.85,57,2022,1,1
13.85,58,2022,1,1
14.533333333333333,57,2022,1,1
14.85,55,2022,1,1
15.85,53,2022,1,1
16.616666666666667,51,2022,1,1
16.85,51,2022,1,1
18.0,48,2022,1,1
18.85,46,2022,1,1
19.85,40,2022,1,1
20.85,38,2022,1,1
21.85,38,2022,1,1
22.85,38,2022,1,1
23.85,37,2022,1,1
4.85,33,2022,1,2
5.85,32,2022,1,2
6.85,31,2022,1,2
7.85,31,2022,1,2
8.85,30,2022,1,2
9.85,30,2022,1,2
10.85,29,2022,1,2
11.85,29,2022,1,2
12.85,29,2022,1,2
13.85,28,2022,1,2
14.85,27,2022,1,2
15.85,27,2022,1,2
16.85,27,2022,1,2
17.85,27,2022,1,2
18.85,26,2022,1,2
19.85,25,2022,1,2
20.85,24,2022,1,2
21.85,24,2022,1,2
22.85,23,2022,1,2
23.85,22,2022,1,2
0.85,22,2022,1,3
1.85,21,2022,1,3
2.85,20,2022,1,3
3.85,20,2022,1,3
4.85,20,2022,1,3
5.85,19,2022,1,3
6.85,19,2022,1,3
10.85,27,2022,1,3
11.85,30,2022,1,3
12.85,31,2022,1,3
13.85,32,2022,1,3
14.85,33,2022,1,3
15.85,34,2022,1,3
16.85,33,2022,1,3
17.85,33,2022,1,3
18.85,33,2022,1,3
19.85,33,2022,1,3
20.85,33,2022,1,3
22.85,32,2022,1,3
23.85,31,2022,1,3
0.85,32,2022,1,4
1.85,33,2022,1,4
3.85,33,2022,1,4
4.85,33,2022,1,4
5.55,33,2022,1,4
5.85,33,2022,1,4
6.85,33,2022,1,4
8.216666666666667,36,2022,1,4
8.5,38,2022,1,4
9.016666666666667,39,2022,1,4
9.85,38,2022,1,4
10.333333333333334,38,2022,1,4
10.616666666666667,38,2022,1,4
10.85,39,2022,1,4
11.016666666666667,39,2022,1,4
11.283333333333331,39,2022,1,4
11.616666666666667,40,2022,1,4
12.283333333333331,41,2022,1,4
12.85,43,2022,1,4
13.85,45,2022,1,4
14.85,46,2022,1,4
15.566666666666666,46,2022,1,4
15.85,46,2022,1,4
16.85,46,2022,1,4
17.2,47,2022,1,4
17.85,46,2022,1,4
18.85,46,2022,1,4
19.85,44,2022,1,4
20.85,44,2022,1,4
21.85,42,2022,1,4
22.85,42,2022,1,4
23.85,41,2022,1,4
0.85,40,2022,1,5
1.85,40,2022,1,5
2.85,39,2022,1,5
3.85,39,2022,1,5
4.85,39,2022,1,5
5.85,39,2022,1,5
6.85,38,2022,1,5
7.85,37,2022,1,5
8.85,37,2022,1,5
9.85,37,2022,1,5
10.85,37,2022,1,5
11.85,37,2022,1,5
12.85,37,2022,1,5
13.85,37,2022,1,5
14.85,38,2022,1,5
15.85,37,2022,1,5
16.85,36,2022,1,5
17.85,36,2022,1,5
18.85,35,2022,1,5
19.85,35,2022,1,5
20.85,35,2022,1,5
21.85,35,2022,1,5
22.85,35,2022,1,5
23.85,34,2022,1,5
0.85,30,2022,1,6
1.85,30,2022,1,6
2.1166666666666667,30,2022,1,6
2.5666666666666664,29,2022,1,6
2.85,29,2022,1,6
4.116666666666666,29,2022,1,6
4.85,29,2022,1,6
6.016666666666667,28,2022,1,6
6.566666666666666,28,2022,1,6
6.85,28,2022,1,6
7.183333333333334,28,2022,1,6
7.85,28,2022,1,6
8.85,28,2022,1,6
9.183333333333334,28,2022,1,6
9.85,29,2022,1,6
10.85,31,2022,1,6
11.1,32,2022,1,6
11.85,33,2022,1,6
12.85,33,2022,1,6
13.85,32,2022,1,6
14.85,33,2022,1,6
15.85,33,2022,1,6
16.85,31,2022,1,6
17.85,30,2022,1,6
18.85,29,2022,1,6
19.85,28,2022,1,6
20.85,27,2022,1,6
21.85,26,2022,1,6
22.85,26,2022,1,6
23.85,26,2022,1,6
0.85,24,2022,1,7
1.85,24,2022,1,7
2.85,23,2022,1,7
3.85,22,2022,1,7
4.85,22,2022,1,7
5.85,22,2022,1,7
6.85,21,2022,1,7
7.85,20,2022,1,7
8.85,21,2022,1,7
9.85,22,2022,1,7
10.85,24,2022,1,7
11.85,26,2022,1,7
12.85,27,2022,1,7
13.85,28,2022,1,7
14.85,29,2022,1,7
15.85,29,2022,1,7
16.85,29,2022,1,7
17.85,29,2022,1,7
18.85,29,2022,1,7
19.85,29,2022,1,7
20.85,29,2022,1,7
21.85,29,2022,1,7
22.85,29,2022,1,7
23.85,30,2022,1,7
0.85,30,2022,1,8
1.85,29,2022,1,8
3.85,31,2022,1,8
4.85,32,2022,1,8
5.85,33,2022,1,8
7.85,35,2022,1,8
8.85,36,2022,1,8
9.85,36,2022,1,8
10.85,37,2022,1,8
11.85,38,2022,1,8
12.85,38,2022,1,8
13.85,39,2022,1,8
14.566666666666666,39,2022,1,8
14.85,39,2022,1,8
15.85,39,2022,1,8
19.85,38,2022,1,8
20.566666666666666,38,2022,1,8
20.85,38,2022,1,8
21.516666666666666,38,2022,1,8
21.85,39,2022,1,8
22.85,39,2022,1,8
23.85,39,2022,1,8
0.85,40,2022,1,9
1.85,39,2022,1,9
3.85,35,2022,1,9
5.85,31,2022,1,9
6.85,29,2022,1,9
7.85,28,2022,1,9
8.85,28,2022,1,9
9.85,28,2022,1,9
10.85,28,2022,1,9
11.85,29,2022,1,9
12.85,29,2022,1,9
13.85,29,2022,1,9
14.85,29,2022,1,9
15.85,28,2022,1,9
16.85,27,2022,1,9
17.85,27,2022,1,9
18.85,27,2022,1,9
19.85,27,2022,1,9
20.85,26,2022,1,9
22.85,25,2022,1,9
1.85,21,2022,1,10
3.85,19,2022,1,10
5.85,17,2022,1,10
6.85,16,2022,1,10
7.85,16,2022,1,10
8.85,15,2022,1,10
9.85,15,2022,1,10
10.85,16,2022,1,10
12.85,18,2022,1,10
13.85,18,2022,1,10
14.85,19,2022,1,10
15.85,19,2022,1,10
16.85,19,2022,1,10
17.85,19,2022,1,10
18.85,18,2022,1,10
19.85,17,2022,1,10
20.85,18,2022,1,10
21.85,18,2022,1,10
22.85,19,2022,1,10
23.85,20,2022,1,10
0.85,21,2022,1,11
1.85,21,2022,1,11
2.85,21,2022,1,11
3.85,22,2022,1,11
4.85,23,2022,1,11
5.85,25,2022,1,11
6.85,25,2022,1,11
7.85,27,2022,1,11
8.85,28,2022,1,11
9.85,30,2022,1,11
10.85,32,2022,1,11
11.85,34,2022,1,11
12.85,37,2022,1,11
13.85,38,2022,1,11
14.85,39,2022,1,11
15.85,39,2022,1,11
16.85,39,2022,1,11
17.85,38,2022,1,11
18.85,38,2022,1,11
19.85,39,2022,1,11
20.85,38,2022,1,11
21.85,37,2022,1,11
22.85,37,2022,1,11
23.85,37,2022,1,11
0.85,37,2022,1,12
1.85,36,2022,1,12
2.85,35,2022,1,12
3.85,35,2022,1,12
4.85,36,2022,1,12
5.85,37,2022,1,12
6.85,35,2022,1,12
7.85,35,2022,1,12
8.85,37,2022,1,12
9.85,41,2022,1,12
10.85,42,2022,1,12
11.85,46,2022,1,12
12.85,48,2022,1,12
13.85,48,2022,1,12
14.85,47,2022,1,12
15.85,45,2022,1,12
16.85,41,2022,1,12
17.85,41,2022,1,12
18.85,40,2022,1,12
19.85,40,2022,1,12
20.85,40,2022,1,12
21.85,41,2022,1,12
22.85,41,2022,1,12
23.85,39,2022,1,12
0.85,40,2022,1,13
1.85,40,2022,1,13
2.466666666666667,40,2022,1,13
2.85,40,2022,1,13
3.85,40,2022,1,13
4.85,40,2022,1,13
5.383333333333334,40,2022,1,13
5.85,40,2022,1,13
6.85,39,2022,1,13
7.85,39,2022,1,13
8.85,39,2022,1,13
9.85,41,2022,1,13
10.85,42,2022,1,13
11.85,42,2022,1,13
12.85,41,2022,1,13
13.85,40,2022,1,13
14.85,40,2022,1,13
15.85,40,2022,1,13
16.85,36,2022,1,13
17.85,34,2022,1,13
18.85,32,2022,1,13
19.85,31,2022,1,13
20.85,29,2022,1,13
21.85,27,2022,1,13
22.85,24,2022,1,13
23.85,21,2022,1,13
0.85,20,2022,1,14
1.85,18,2022,1,14
2.85,17,2022,1,14
3.85,15,2022,1,14
4.85,14,2022,1,14
5.85,13,2022,1,14
6.85,12,2022,1,14
7.85,11,2022,1,14
8.85,11,2022,1,14
9.85,12,2022,1,14
10.85,14,2022,1,14
11.85,17,2022,1,14
12.85,18,2022,1,14
13.85,20,2022,1,14
14.85,20,2022,1,14
15.85,19,2022,1,14
16.85,19,2022,1,14
17.85,18,2022,1,14
18.85,17,2022,1,14
19.85,16,2022,1,14
20.85,15,2022,1,14
21.85,13,2022,1,14
22.85,13,2022,1,14
23.85,12,2022,1,14
0.85,11,2022,1,15
1.85,11,2022,1,15
2.85,10,2022,1,15
3.85,10,2022,1,15
4.85,10,2022,1,15
5.85,11,2022,1,15
6.85,11,2022,1,15
7.85,11,2022,1,15
8.85,13,2022,1,15
9.233333333333333,14,2022,1,15
9.85,16,2022,1,15
10.85,19,2022,1,15
11.033333333333331,20,2022,1,15
11.85,22,2022,1,15
13.133333333333333,25,2022,1,15
13.85,25,2022,1,15
14.85,25,2022,1,15
15.85,27,2022,1,15
16.85,29,2022,1,15
17.85,31,2022,1,15
18.85,32,2022,1,15
19.916666666666668,31,2022,1,15
20.85,32,2022,1,15
21.85,33,2022,1,15
22.15,34,2022,1,15
22.85,35,2022,1,15
23.85,37,2022,1,15
0.85,38,2022,1,16
1.85,39,2022,1,16
2.0166666666666666,39,2022,1,16
2.3666666666666667,39,2022,1,16
2.9833333333333334,39,2022,1,16
3.3166666666666664,39,2022,1,16
3.6166666666666663,40,2022,1,16
3.85,40,2022,1,16
4.5,39,2022,1,16
5.116666666666666,40,2022,1,16
5.85,41,2022,1,16
6.15,42,2022,1,16
6.85,44,2022,1,16
7.85,42,2022,1,16
8.85,41,2022,1,16
9.85,39,2022,1,16
10.85,38,2022,1,16
11.85,38,2022,1,16
12.85,37,2022,1,16
13.85,36,2022,1,16
14.85,37,2022,1,16
15.85,37,2022,1,16
16.85,36,2022,1,16
17.85,35,2022,1,16
18.85,36,2022,1,16
19.85,36,2022,1,16
20.85,35,2022,1,16
21.85,35,2022,1,16
22.85,34,2022,1,16
23.85,34,2022,1,16
0.85,34,2022,1,17
1.85,33,2022,1,17
2.85,31,2022,1,17
3.85,30,2022,1,17
4.85,31,2022,1,17
5.85,31,2022,1,17
6.85,30,2022,1,17
7.85,31,2022,1,17
8.85,32,2022,1,17
9.85,33,2022,1,17
10.85,35,2022,1,17
11.85,35,2022,1,17
12.85,36,2022,1,17
13.85,36,2022,1,17
14.85,36,2022,1,17
15.85,36,2022,1,17
16.85,34,2022,1,17
17.85,33,2022,1,17
18.85,32,2022,1,17
19.85,31,2022,1,17
20.85,31,2022,1,17
21.85,30,2022,1,17
22.85,30,2022,1,17
23.85,30,2022,1,17
0.85,29,2022,1,18
1.85,31,2022,1,18
2.85,30,2022,1,18
3.85,31,2022,1,18
4.85,32,2022,1,18
5.85,33,2022,1,18
6.85,34,2022,1,18
7.85,35,2022,1,18
8.85,37,2022,1,18
9.85,38,2022,1,18
10.85,40,2022,1,18
11.85,42,2022,1,18
12.85,45,2022,1,18
13.85,48,2022,1,18
14.85,49,2022,1,18
15.85,49,2022,1,18
16.85,48,2022,1,18
17.85,48,2022,1,18
18.85,47,2022,1,18
19.85,48,2022,1,18
20.85,47,2022,1,18
21.85,47,2022,1,18
22.85,46,2022,1,18
23.85,45,2022,1,18
0.85,45,2022,1,19
1.85,45,2022,1,19
2.85,45,2022,1,19
3.85,42,2022,1,19
5.0,40,2022,1,19
5.85,40,2022,1,19
6.85,40,2022,1,19
7.366666666666666,39,2022,1,19
7.85,38,2022,1,19
8.85,35,2022,1,19
9.233333333333333,34,2022,1,19
9.85,33,2022,1,19
10.216666666666669,33,2022,1,19
10.583333333333334,32,2022,1,19
10.85,32,2022,1,19
11.633333333333333,32,2022,1,19
11.916666666666666,32,2022,1,19
12.183333333333334,33,2022,1,19
12.85,33,2022,1,19
13.85,34,2022,1,19
14.85,34,2022,1,19
15.85,33,2022,1,19
16.85,33,2022,1,19
17.85,32,2022,1,19
18.85,30,2022,1,19
19.85,29,2022,1,19
20.85,27,2022,1,19
21.85,26,2022,1,19
22.85,24,2022,1,19
23.85,23,2022,1,19
0.85,20,2022,1,20
1.85,19,2022,1,20
2.85,17,2022,1,20
3.85,16,2022,1,20
4.85,15,2022,1,20
5.85,15,2022,1,20
6.85,14,2022,1,20
7.85,14,2022,1,20
8.85,14,2022,1,20
9.85,15,2022,1,20
10.85,15,2022,1,20
11.85,19,2022,1,20
12.85,19,2022,1,20
13.85,20,2022,1,20
14.85,21,2022,1,20
15.85,21,2022,1,20
16.85,20,2022,1,20
17.85,20,2022,1,20
18.85,20,2022,1,20
19.85,20,2022,1,20
20.85,20,2022,1,20
21.85,19,2022,1,20
22.85,19,2022,1,20
23.85,18,2022,1,20
0.85,17,2022,1,21
1.85,16,2022,1,21
2.85,15,2022,1,21
3.85,14,2022,1,21
4.85,14,2022,1,21
5.85,14,2022,1,21
6.85,14,2022,1,21
7.85,14,2022,1,21
8.85,17,2022,1,21
9.85,19,2022,1,21
10.85,20,2022,1,21
11.85,25,2022,1,21
12.85,27,2022,1,21
13.85,29,2022,1,21
14.85,29,2022,1,21
15.85,29,2022,1,21
16.85,28,2022,1,21
17.85,28,2022,1,21
18.85,27,2022,1,21
19.85,27,2022,1,21
20.85,27,2022,1,21
21.85,27,2022,1,21
22.85,27,2022,1,21
23.85,26,2022,1,21
0.85,26,2022,1,22
1.85,26,2022,1,22
2.85,25,2022,1,22
3.85,25,2022,1,22
4.85,25,2022,1,22
5.85,24,2022,1,22
6.85,24,2022,1,22
7.85,25,2022,1,22
8.85,27,2022,1,22
9.85,28,2022,1,22
10.85,30,2022,1,22
11.85,33,2022,1,22
12.85,36,2022,1,22
13.85,36,2022,1,22
14.85,36,2022,1,22
15.85,36,2022,1,22
16.85,35,2022,1,22
17.85,35,2022,1,22
18.85,33,2022,1,22
19.85,31,2022,1,22
20.46666666666667,30,2022,1,22
21.383333333333333,30,2022,1,22
21.5,30,2022,1,22
21.85,30,2022,1,22
22.85,31,2022,1,22
23.85,32,2022,1,22
0.85,31,2022,1,23
1.85,32,2022,1,23
2.85,31,2022,1,23
4.0,31,2022,1,23
4.85,31,2022,1,23
5.65,30,2022,1,23
6.083333333333333,30,2022,1,23
6.35,29,2022,1,23
6.85,29,2022,1,23
7.85,28,2022,1,23
8.1,28,2022,1,23
8.85,27,2022,1,23
10.083333333333334,27,2022,1,23
10.85,28,2022,1,23
11.85,31,2022,1,23
12.85,30,2022,1,23
13.85,31,2022,1,23
14.85,32,2022,1,23
15.85,33,2022,1,23
16.85,32,2022,1,23
17.85,32,2022,1,23
18.85,32,2022,1,23
19.85,33,2022,1,23
20.85,34,2022,1,23
21.85,35,2022,1,23
22.85,35,2022,1,23
23.85,36,2022,1,23
0.85,38,2022,1,24
1.85,38,2022,1,24
2.85,37,2022,1,24
3.85,37,2022,1,24
4.85,37,2022,1,24
5.85,37,2022,1,24
6.85,36,2022,1,24
7.85,36,2022,1,24
8.85,37,2022,1,24
9.85,37,2022,1,24
10.85,38,2022,1,24
11.85,39,2022,1,24
12.85,41,2022,1,24
13.85,42,2022,1,24
14.85,42,2022,1,24
15.85,40,2022,1,24
16.85,39,2022,1,24
17.85,36,2022,1,24
18.85,35,2022,1,24
19.85,33,2022,1,24
20.85,32,2022,1,24
21.85,31,2022,1,24
22.85,30,2022,1,24
23.85,29,2022,1,24
